age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
25,0.0408,156848,0.3251,9,0.468,0.0215,0.149,0.8616,0.6798,0,0,35,0.9153,0
23,0.7364,188545,0.0349,12,0.3235,0.12,0.149,0.8616,0.3202,0,1974,20,0.9153,0
24,0.7364,70261,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,40,0.9153,0
56,0.7364,204816,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
54,0.7364,27484,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
61,0.0874,96073,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.0026,1
54,0.0408,137065,0.0116,16,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,40,0.9153,1
19,0.7364,25429,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,16,0.9153,0
19,0.0664,202184,0.2159,10,0.3235,0.12,0.149,0.8616,0.6798,0,0,15,0.9153,0
43,0.7364,63503,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
51,0.7364,53197,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
29,0.7364,34383,0.0459,11,0.468,0.0531,0.4152,0.8616,0.6798,0,0,55,0.9153,0
38,0.7364,260997,0.2159,10,0.468,0.066,0.4152,0.092,0.6798,0,0,40,0.9153,0
39,0.7364,230329,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,35,0.9153,0
56,0.7364,159472,0.0208,4,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
69,0.7364,137109,0.0264,6,0.1372,0.1046,0.2579,0.8616,0.3202,0,0,16,0.9153,0
31,0.7364,139000,0.3251,9,0.1372,0.1187,0.1041,0.8616,0.3202,0,0,25,0.9153,0
26,0.0874,109609,0.2159,10,0.033,0.1355,0.2579,0.8616,0.6798,0,0,30,0.9153,0
27,0.0408,146243,0.2159,10,0.033,0.1046,0.2579,0.8616,0.3202,0,0,30,0.9153,0
53,0.0874,158284,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,70,0.9153,0
42,0.0408,119008,0.0349,12,0.1372,0.0322,0.2579,0.092,0.3202,0,1974,40,0.9153,0
26,0.7364,182308,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
53,0.7364,304353,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,36,0.9153,1
49,0.7364,123681,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,43,0.9153,1
32,0.7364,188108,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,55,0.9153,0
29,0.7364,184596,0.0352,7,0.468,0.1355,0.4152,0.8616,0.6798,3942,0,50,0.9153,0
47,0.7364,185385,0.3251,9,0.468,0.1303,0.4152,0.8616,0.6798,5013,0,24,0.9153,0
38,0.7364,215392,0.0459,11,0.468,0.1303,0.0468,0.8616,0.3202,7298,0,45,0.9153,1
28,0.7364,271936,0.2159,10,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,35,0.9153,0
27,0.7364,401723,0.3251,9,0.3235,0.12,0.2579,0.092,0.3202,0,0,40,0.9153,0
45,0.0664,167334,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,50,0.9153,1
17,0.7364,187308,0.0264,6,0.3235,0.1046,0.149,0.8616,0.3202,0,0,15,0.9153,0
24,0.7364,201603,0.3251,9,0.1372,0.0441,0.2579,0.8616,0.6798,0,0,30,0.9153,0
18,0.7364,192254,0.2159,10,0.3235,0.1187,0.027,0.8616,0.3202,0,0,15,0.9153,0
47,0.7364,84790,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
57,0.7364,127277,0.0116,16,0.468,0.1303,0.4152,0.0272,0.6798,0,0,40,0.001,1
24,0.7364,52262,0.3251,9,0.3235,0.066,0.2579,0.8616,0.6798,0,0,40,0.9153,0
21,0.7364,166517,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
32,0.7364,288273,0.165,13,0.468,0.1355,0.4152,0.8616,0.6798,0,0,70,0.0219,0
49,0.0319,157569,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,0,0,46,0.9153,0
77,0.0408,267799,0.0116,16,0.0112,0.1303,0.2579,0.8616,0.6798,0,0,4,0.9153,1
29,0.7364,153805,0.3251,9,0.3235,0.066,0.027,0.0087,0.6798,0,0,40,0.0012,0
26,0.0664,138597,0.3251,9,0.3235,0.1046,0.1041,0.092,0.3202,0,0,25,0.9153,0
32,0.7364,267736,0.2159,10,0.3235,0.12,0.149,0.092,0.3202,0,0,40,0.9153,0
51,0.7364,143822,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
20,0.0664,87467,0.2159,10,0.3235,0.1303,0.149,0.8616,0.3202,0,0,18,0.9153,0
58,0.7364,280309,0.0349,12,0.468,0.1358,0.4152,0.8616,0.6798,5178,0,60,0.9153,1
36,0.7364,176101,0.2159,10,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.7364,231348,0.2159,10,0.1372,0.1187,0.2579,0.8616,0.6798,0,0,40,0.9153,0
68,0.7364,117236,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,20051,0,45,0.9153,1
37,0.7364,112838,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,55,0.9153,1
30,0.7364,169269,0.0352,7,0.3235,0.0441,0.027,0.8616,0.6798,0,1721,38,0.0041,0
57,0.7364,180636,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,107916,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,2002,40,0.9153,0
26,0.7364,48280,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
30,0.7364,78980,0.0459,11,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,1
44,0.7364,191814,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,45,0.9153,0
32,0.7364,168854,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,1848,50,0.9153,1
17,0.7364,79464,0.0352,7,0.3235,0.12,0.149,0.8616,0.3202,0,0,12,0.9153,0
46,0.7364,155489,0.0349,12,0.468,0.1355,0.4152,0.8616,0.6798,0,0,44,0.9153,1
47,0.0664,154940,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,45,0.9153,1
35,0.0367,196373,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
80,0.7364,249983,0.0208,4,0.026,0.1046,0.2579,0.8616,0.3202,0,0,24,0.9153,0
26,0.7364,45869,0.165,13,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
34,0.0664,144182,0.0017,1,0.3235,0.12,0.149,0.092,0.3202,0,0,25,0.9153,0
28,0.7364,133043,0.3251,9,0.1372,0.12,0.1041,0.8616,0.3202,0,0,50,0.9153,0
33,0.7364,104509,0.165,13,0.3235,0.1303,0.1041,0.8616,0.3202,0,0,40,0.9153,0
44,0.0664,387770,0.2159,10,0.026,0.12,0.1041,0.8616,0.3202,0,0,15,0.9153,0
26,0.7364,89648,0.165,13,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,50,0.9153,0
33,0.7364,187802,0.165,13,0.468,0.12,0.0468,0.8616,0.3202,0,1887,40,0.9153,1
37,0.7364,167735,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,1887,40,0.9153,1
22,0.0664,134181,0.3251,9,0.3235,0.0441,0.027,0.8616,0.6798,0,0,50,0.9153,0
28,0.7364,138692,0.2159,10,0.3235,0.1355,0.149,0.8616,0.6798,0,0,50,0.9153,0
35,0.7364,308945,0.3251,9,0.1372,0.0322,0.1041,0.8616,0.3202,0,0,75,0.9153,0
37,0.0874,76855,0.2159,10,0.1372,0.1358,0.1041,0.8616,0.3202,0,0,40,0.9153,0
30,0.0874,65278,0.0349,12,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
49,0.0664,349633,0.0533,14,0.468,0.1303,0.0468,0.8616,0.3202,0,0,50,0.9153,1
45,0.7364,125892,0.3251,9,0.0112,0.1355,0.2579,0.8616,0.6798,0,0,40,0.0014,0
46,0.7364,114222,0.0459,11,0.1372,0.1358,0.2579,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,23646,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
50,0.7364,77905,0.165,13,0.1372,0.12,0.2579,0.8616,0.3202,0,0,8,0.9153,0
64,0.7364,180247,0.0208,4,0.468,0.1355,0.4152,0.092,0.6798,0,0,40,0.9153,0
51,0.0367,54342,0.0175,15,0.1372,0.1303,0.2579,0.8616,0.6798,27828,0,60,0.9153,1
29,0.0874,245790,0.0264,6,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,80,0.9153,0
39,0.7364,236136,0.0459,11,0.1372,0.12,0.1041,0.092,0.3202,0,0,40,0.9153,0
24,0.7364,230229,0.0114,3,0.3235,0.066,0.027,0.8616,0.6798,0,0,40,0.0219,0
24,0.7364,197200,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,44,0.9153,0
49,0.0664,275074,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,60,0.9153,0
25,0.7364,187577,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
56,0.0874,169528,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
31,0.7364,43819,0.165,13,0.468,0.1303,0.0468,0.8616,0.3202,7688,0,43,0.9153,1
46,0.7364,216999,0.165,13,0.3235,0.1358,0.2579,0.8616,0.6798,0,0,55,0.9153,1
28,0.0874,211032,0.0352,7,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.0219,0
52,0.7364,173987,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.9153,1
44,0.7364,147206,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,110684,0.3251,9,0.3235,0.12,0.149,0.8616,0.6798,0,0,20,0.9153,0
81,0.0367,247232,0.0264,6,0.468,0.1358,0.0468,0.8616,0.3202,2936,0,28,0.9153,0
23,0.7364,148709,0.3251,9,0.468,0.12,0.027,0.8616,0.3202,0,0,35,0.9153,0
37,0.7364,240837,0.3251,9,0.1372,0.1046,0.2579,0.8616,0.3202,0,0,30,0.9153,0
45,0.7364,192776,0.165,13,0.468,0.1355,0.4152,0.8616,0.6798,7298,0,55,0.9153,1
35,0.7364,91839,0.165,13,0.468,0.1046,0.4152,0.0105,0.6798,7688,0,20,0.9153,1
24,0.0664,248344,0.2159,10,0.1372,0.0441,0.2579,0.092,0.6798,0,0,50,0.9153,0
52,0.7364,251585,0.0264,6,0.468,0.0531,0.4152,0.8616,0.6798,0,0,55,0.9153,0
69,0.0664,32287,0.0264,6,0.468,0.0531,0.4152,0.8616,0.6798,0,0,25,0.9153,0
31,0.7364,58582,0.2159,10,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,46,0.9153,0
26,0.7364,176146,0.0114,3,0.033,0.1355,0.2579,0.0087,0.6798,0,0,35,0.0219,0
17,0.7364,125236,0.0264,6,0.3235,0.1187,0.149,0.8616,0.3202,0,0,22,0.9153,0
19,0.7364,443809,0.3251,9,0.3235,0.1046,0.027,0.8616,0.6798,0,0,30,0.9153,0
29,0.7364,60722,0.3251,9,0.3235,0.1358,0.2579,0.0272,0.3202,0,0,40,0.9153,0
22,0.7364,264738,0.3251,9,0.3235,0.1358,0.027,0.8616,0.3202,0,0,42,0.0043,0
30,0.7364,81282,0.3251,9,0.3235,0.1046,0.1041,0.8616,0.3202,0,0,40,0.9153,0
33,0.0664,163867,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,8,0.9153,0
31,0.7364,329874,0.2159,10,0.3235,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
30,0.0664,247328,0.2159,10,0.3235,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,207853,0.3251,9,0.1372,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
48,0.7364,148995,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,55,0.9153,1
35,0.7364,377798,0.165,13,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,50,0.9153,1
48,0.0664,212050,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
69,0.0664,216269,0.0349,12,0.026,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
69,0.0367,264722,0.0349,12,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,1
42,0.7364,340885,0.3251,9,0.1372,0.0339,0.2579,0.8616,0.6798,0,0,44,0.9153,0
42,0.7364,259757,0.165,13,0.1372,0.1303,0.1041,0.8616,0.6798,0,653,50,0.9153,1
37,0.7364,99357,0.0349,12,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,30,0.9153,0
23,0.7364,201682,0.165,13,0.468,0.12,0.027,0.8616,0.3202,0,0,40,0.9153,0
46,0.7364,168191,0.3251,9,0.033,0.1355,0.2579,0.8616,0.6798,0,0,2,0.0023,0
49,0.0408,142856,0.3251,9,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
28,0.7364,435842,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
46,0.7364,110794,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
25,0.7364,178478,0.165,13,0.3235,0.0322,0.149,0.8616,0.3202,0,0,40,0.9153,0
53,0.0367,162381,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,15024,0,45,0.9153,1
30,0.7364,219838,0.0135,8,0.1372,0.066,0.2579,0.8616,0.6798,0,0,40,0.9153,0
43,0.0319,53956,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,0,0,55,0.9153,1
30,0.7364,345898,0.3251,9,0.3235,0.1355,0.2579,0.092,0.6798,0,0,46,0.9153,0
54,0.7364,315804,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
45,0.7364,125892,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,1977,60,0.9153,1
34,0.7364,114973,0.3251,9,0.033,0.1358,0.1041,0.8616,0.3202,0,0,30,0.9153,0
48,0.7364,99835,0.0349,12,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
27,0.7364,29261,0.3251,9,0.0011,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
56,0.7364,202435,0.3251,9,0.026,0.066,0.1041,0.8616,0.3202,0,0,30,0.9153,0
19,0.7364,127709,0.3251,9,0.3235,0.0339,0.149,0.092,0.6798,0,0,30,0.9153,0
24,0.0874,117210,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,50,0.9153,0
38,0.7364,233197,0.2159,10,0.1372,0.12,0.2579,0.092,0.6798,0,0,40,0.9153,0
35,0.7364,301369,0.0135,8,0.3235,0.066,0.1041,0.092,0.3202,0,0,40,0.9153,0
39,0.7364,347960,0.0175,15,0.3235,0.1303,0.2579,0.8616,0.3202,14084,0,35,0.9153,1
19,0.7364,117595,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,24,0.9153,0
41,0.7364,135823,0.0459,11,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
60,0.7364,152727,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,1902,40,0.9153,1
53,0.7364,157059,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,0,0,50,0.9153,0
46,0.0408,295791,0.0459,11,0.1372,0.12,0.1041,0.8616,0.3202,0,0,38,0.9153,0
18,0.7364,70021,0.0352,7,0.3235,0.1046,0.149,0.8616,0.6798,0,0,15,0.9153,0
26,0.0664,211497,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
37,0.0408,210452,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,38,0.9153,0
50,0.7364,155434,0.3251,9,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,1
29,0.7364,183639,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,97,0.9153,0
32,0.7364,96016,0.165,13,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,45,0.9153,0
42,0.7364,202872,0.3251,9,0.468,0.12,0.0468,0.8616,0.3202,0,0,36,0.9153,1
43,0.7364,83756,0.2159,10,0.3235,0.1358,0.1041,0.8616,0.6798,0,0,50,0.9153,0
20,0.7364,133061,0.2159,10,0.3235,0.0531,0.027,0.8616,0.6798,0,0,40,0.9153,0
44,0.0664,277533,0.2159,10,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,1
27,0.7364,107812,0.165,13,0.468,0.1187,0.027,0.8616,0.6798,0,0,40,0.9153,1
38,0.7364,252662,0.165,13,0.1372,0.1358,0.2579,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,136767,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,30,0.9153,0
51,0.7364,96062,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,1977,40,0.9153,1
45,0.7364,363677,0.0116,16,0.468,0.1303,0.0468,0.8616,0.3202,0,1977,30,0.9153,1
22,0.7364,136873,0.2159,10,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
45,0.7364,175262,0.0155,5,0.468,0.0441,0.4152,0.0272,0.6798,0,0,40,0.0024,0
44,0.0874,216921,0.0264,6,0.468,0.1046,0.4152,0.8616,0.6798,0,0,70,0.9153,0
40,0.7364,409922,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,7298,0,40,0.9153,1
65,0.7364,111095,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,16,0.9153,0
45,0.7364,115187,0.0459,11,0.1372,0.066,0.149,0.8616,0.3202,0,0,40,0.9153,0
40,0.7364,71738,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,46,0.9153,1
52,0.7364,48947,0.0459,11,0.026,0.1046,0.1041,0.8616,0.3202,0,0,13,0.9153,0
28,0.7364,181597,0.3251,9,0.3235,0.1355,0.149,0.092,0.6798,0,0,40,0.9153,0
38,0.7364,183683,0.0264,6,0.0112,0.1046,0.2579,0.8616,0.6798,0,0,45,0.9153,0
38,0.7364,283293,0.3251,9,0.468,0.1355,0.4152,0.092,0.6798,0,0,40,0.9153,0
41,0.7364,49797,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
20,0.7364,143062,0.2159,10,0.3235,0.0339,0.149,0.8616,0.6798,0,0,40,0.9153,0
38,0.7364,171150,0.0349,12,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
35,0.7364,249456,0.165,13,0.3235,0.12,0.149,0.092,0.3202,0,0,40,0.9153,0
47,0.7364,245724,0.165,13,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
58,0.7364,170108,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
17,0.7364,188949,0.0352,7,0.3235,0.0531,0.2579,0.8616,0.6798,0,0,40,0.9153,0
64,0.0408,194894,0.0116,16,0.3235,0.1303,0.2579,0.8616,0.3202,4787,0,40,0.9153,1
18,0.7364,101795,0.0264,6,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
42,0.7364,220531,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,32,0.9153,0
19,0.0408,37332,0.3251,9,0.3235,0.12,0.2579,0.8616,0.3202,0,0,20,0.9153,0
21,0.7364,342575,0.2159,10,0.3235,0.1187,0.149,0.092,0.3202,0,0,35,0.9153,0
43,0.7364,240124,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,173736,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
54,0.7364,353787,0.2159,10,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.9153,1
32,0.0408,217251,0.0459,11,0.1372,0.1358,0.2579,0.8616,0.3202,0,0,43,0.9153,0
65,0.0874,31740,0.2159,10,0.026,0.1358,0.1041,0.8616,0.3202,0,0,45,0.9153,0
35,0.0874,103323,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
26,0.7364,123472,0.3251,9,0.3235,0.1046,0.149,0.8616,0.3202,0,0,40,0.9153,0
29,0.7364,331875,0.0135,8,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,40,0.0024,0
36,0.7364,186531,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,60,0.9153,0
36,0.7364,418702,0.0459,11,0.1372,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
47,0.7364,190139,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
36,0.7364,89040,0.0352,7,0.468,0.0531,0.4152,0.8616,0.6798,0,0,47,0.9153,0
64,0.0874,21174,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,20,0.9153,0
38,0.7364,65390,0.0349,12,0.468,0.1355,0.4152,0.8616,0.6798,0,0,45,0.9153,0
44,0.0874,242434,0.165,13,0.1372,0.1187,0.2579,0.8616,0.3202,27828,0,60,0.9153,1
51,0.0874,306784,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,30,0.9153,0
35,0.7364,78247,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,0
28,0.0319,329426,0.165,13,0.3235,0.1358,0.2579,0.8616,0.6798,0,0,40,0.9153,0
65,0.7364,115890,0.165,13,0.468,0.0531,0.4152,0.8616,0.6798,0,0,20,0.9153,0
26,0.7364,55929,0.165,13,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,40,0.9153,0
47,0.7364,82797,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,0
48,0.7364,248254,0.2159,10,0.468,0.1303,0.0468,0.8616,0.3202,7298,0,40,0.9153,1
38,0.7364,126755,0.0208,4,0.468,0.0531,0.4152,0.8616,0.6798,0,0,45,0.9153,0
47,0.7364,139268,0.3251,9,0.468,0.0322,0.4152,0.8616,0.6798,0,0,40,0.9153,0
25,0.7364,171472,0.0459,11,0.3235,0.12,0.2579,0.8616,0.3202,0,0,42,0.9153,0
38,0.7364,186191,0.165,13,0.3235,0.1303,0.149,0.8616,0.6798,0,0,40,0.9153,0
20,0.7364,161922,0.3251,9,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,43,0.9153,0
63,0.7364,190296,0.0352,7,0.468,0.1355,0.4152,0.8616,0.6798,0,1902,40,0.9153,1
41,0.0408,175537,0.2159,10,0.1372,0.066,0.2579,0.092,0.3202,0,0,38,0.9153,0
34,0.7364,56121,0.0352,7,0.1372,0.1355,0.1041,0.8616,0.6798,0,0,40,0.9153,0
47,0.7364,125892,0.3251,9,0.1372,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
39,0.7364,154641,0.0459,11,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.9153,0
39,0.7364,255027,0.0459,11,0.1372,0.1358,0.1041,0.092,0.3202,0,0,40,0.9153,0
36,0.7364,154669,0.165,13,0.3235,0.1358,0.149,0.8616,0.6798,0,0,55,0.9153,0
81,0.7364,36147,0.0175,15,0.468,0.0339,0.4152,0.8616,0.6798,10605,0,2,0.9153,1
58,0.7364,322013,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
36,0.0408,747719,0.0175,15,0.468,0.1303,0.0468,0.8616,0.3202,15024,0,50,0.9153,1
39,0.7364,65738,0.0533,14,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,32,0.9153,0
22,0.0408,334693,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,40,0.9153,0
33,0.0664,190290,0.0459,11,0.3235,0.0215,0.2579,0.8616,0.6798,0,0,56,0.9153,0
32,0.7364,228265,0.3251,9,0.3235,0.0441,0.149,0.8616,0.3202,0,0,30,0.9153,0
29,0.0664,167544,0.0349,12,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,13,0.9153,0
22,0.7364,178452,0.3251,9,0.3235,0.066,0.149,0.092,0.6798,0,0,40,0.9153,0
28,0.7364,214385,0.0459,11,0.3235,0.1358,0.149,0.092,0.3202,0,0,40,0.9153,0
24,0.7364,217602,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,60,0.9153,0
39,0.7364,252327,0.0208,4,0.3235,0.1046,0.149,0.8616,0.6798,0,0,40,0.0219,0
41,0.7364,139907,0.0264,6,0.3235,0.0441,0.1041,0.8616,0.6798,0,0,50,0.9153,0
54,0.7364,319697,0.2159,10,0.468,0.1303,0.0468,0.8616,0.3202,0,0,40,0.9153,0
44,0.0664,54651,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
22,0.7364,126822,0.165,13,0.3235,0.12,0.149,0.8616,0.3202,0,0,60,0.9153,0
23,0.7364,278390,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,68,0.9153,0
53,0.0408,43952,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,15024,0,38,0.9153,1
23,0.7364,318483,0.3251,9,0.3235,0.1187,0.149,0.8616,0.6798,0,0,40,0.9153,0
46,0.7364,279661,0.0533,14,0.468,0.1303,0.4152,0.092,0.6798,0,0,35,0.9153,0
38,0.0319,77792,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,56,0.9153,0
19,0.7364,204389,0.3251,9,0.3235,0.12,0.149,0.0087,0.3202,0,0,25,0.0041,0
69,0.0408,34339,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,0
58,0.7364,142724,0.3251,9,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,43,0.9153,0
46,0.0367,276934,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,70,0.9153,1
31,0.0874,150630,0.3251,9,0.3235,0.1046,0.149,0.8616,0.3202,0,0,40,0.9153,0
26,0.7364,191797,0.3251,9,0.3235,0.1046,0.2579,0.092,0.3202,0,0,16,0.9153,0
46,0.7364,140782,0.0349,12,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,50,0.9153,0
23,0.7364,368739,0.165,13,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
41,0.7364,112763,0.2159,10,0.468,0.12,0.0468,0.8616,0.3202,0,0,35,0.9153,0
31,0.7364,118161,0.3251,9,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.9153,0
30,0.0664,235271,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,1
23,0.7364,197997,0.3251,9,0.3235,0.0441,0.149,0.8616,0.6798,0,0,30,0.9153,0
54,0.0664,137678,0.2159,10,0.1372,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
38,0.7364,187999,0.165,13,0.468,0.0322,0.4152,0.8616,0.6798,0,0,45,0.9153,1
36,0.7364,297335,0.165,13,0.3235,0.1187,0.2579,0.0272,0.3202,0,0,50,0.0028,0
34,0.7364,346034,0.165,13,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,40,0.0031,0
