a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,b5,b6,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,d5,d6,e1,e2,e3,e4,e5,e6,f1,f2,f3,f4,f5,f6,g1,g2,g3,g4,g5,g6,class
0.3259,0.1747,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.0966,0.9066,0.9637,0.9926,0.282,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1536,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1957,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1428,0.0666,0.027,0.987,0.9988,1
0.2987,0.1803,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.1048,0.0554,0.0203,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.0861,0.9162,0.9671,0.9916,0.2921,0.1957,0.0998,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.2849,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.1468,0.0627,0.0241,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.0966,0.0472,0.0189,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1803,0.0899,0.039,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1536,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.0998,0.0472,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1954,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1536,0.0737,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.0966,0.0462,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1224,0.0536,0.0232,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.1048,0.0554,0.0203,0.9917,0.2849,0.1551,0.0737,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.0547,0.02,0.0089,0.001,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1803,0.0899,0.039,0.0161,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.2849,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1224,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,0
0.2987,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2849,0.1551,0.8556,0.9352,0.9767,0.9956,0.2816,0.0817,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,1
0.2987,0.1803,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.0998,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.1428,0.0666,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.2849,0.1536,0.0737,0.035,0.012,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.8707,0.9489,0.987,0.9988,1
0.3259,0.1803,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1551,0.8556,0.9352,0.9767,0.9956,0.1095,0.0817,0.035,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,1
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0817,0.9236,0.9681,0.9909,0.9986,0.2185,0.1201,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.0899,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.0536,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.1048,0.0554,0.0188,0.0062,0.2817,0.1536,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1536,0.0707,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.0547,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,1
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.0998,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.1201,0.0547,0.0232,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,1
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0817,0.0414,0.9681,0.9909,0.9986,0.2185,0.1224,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,0
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.1162,0.8949,0.9609,0.9917,0.2849,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0967,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.2849,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0817,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1551,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.0627,0.0241,0.987,0.9988,1
0.2987,0.1803,0.0899,0.039,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1747,0.0861,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.1468,0.0666,0.0241,0.987,0.9988,2
0.2987,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.1551,0.0737,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.1468,0.0627,0.9489,0.987,0.9988,2
0.2987,0.1803,0.0899,0.0448,0.0168,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2849,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1803,0.0861,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.1162,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1224,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,0
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1957,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.1162,0.0497,0.0203,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.824,0.9162,0.9671,0.9916,0.2921,0.1954,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.1162,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.1095,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,0
0.3259,0.1803,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0967,0.035,0.0164,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,1
0.3259,0.1803,0.824,0.9162,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.1468,0.0627,0.9489,0.987,0.9988,1
0.2987,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1954,0.0966,0.9066,0.9637,0.9926,0.4783,0.2297,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.1095,0.0967,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1747,0.0861,0.9162,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.1048,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2297,0.1048,0.0497,0.0203,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.1162,0.0497,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1224,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,0
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1954,0.0966,0.9066,0.9637,0.9926,0.4783,0.2297,0.1048,0.0554,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.1095,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1747,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.0966,0.9066,0.9637,0.9926,0.282,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.1201,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1803,0.0899,0.0448,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.2849,0.1551,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.0998,0.0472,0.0174,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1747,0.0861,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.5607,0.779,0.8949,0.9609,0.9917,0.2849,0.1551,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,0
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.1048,0.0554,0.0203,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.1048,0.8949,0.9609,0.9917,0.2817,0.1536,0.0737,0.035,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0967,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.0547,0.0232,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.0966,0.0472,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1224,0.8917,0.9568,0.9861,0.9988,0.2731,0.7104,0.8707,0.9489,0.987,0.9988,1
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1957,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.1224,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1224,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.0627,0.0241,0.0096,0.9988,1
0.3259,0.1747,0.0861,0.039,0.0168,0.0057,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.2894,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3823,0.1954,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.0666,0.9489,0.987,0.9988,2
0.3259,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2297,0.1162,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.1224,0.8917,0.9568,0.9861,0.9988,0.2894,0.1428,0.8707,0.9489,0.987,0.9988,2
0.2987,0.1803,0.824,0.9162,0.9671,0.9916,0.3823,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2297,0.779,0.8949,0.9609,0.9917,0.2849,0.1536,0.0707,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,0
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.1162,0.0497,0.0203,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.0967,0.9236,0.9681,0.9909,0.9986,0.2724,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1957,0.0998,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.0627,0.9489,0.987,0.9988,1
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.282,0.2096,0.779,0.8949,0.9609,0.9917,0.2849,0.1551,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2724,0.1201,0.0536,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3259,0.1747,0.824,0.9162,0.9671,0.9916,0.3256,0.6089,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.2817,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.7575,0.8917,0.9568,0.9861,0.9988,0.2731,0.1468,0.0666,0.9489,0.987,0.9988,1
0.2987,0.1803,0.0861,0.0448,0.9671,0.9916,0.3823,0.1954,0.8036,0.9066,0.9637,0.9926,0.4783,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.2816,0.8216,0.9236,0.9681,0.9909,0.9986,0.5091,0.7575,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,1
0.3259,0.1747,0.0899,0.0448,0.0168,0.9916,0.2921,0.6089,0.8036,0.9066,0.9637,0.9926,0.2397,0.5607,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.1201,0.8917,0.9568,0.9861,0.9988,0.4375,0.7104,0.8707,0.9489,0.987,0.9988,2
0.3754,0.645,0.824,0.9162,0.9671,0.9916,0.2921,0.1954,0.8036,0.9066,0.9637,0.9926,0.4783,0.2096,0.779,0.8949,0.9609,0.9917,0.4334,0.6913,0.8556,0.9352,0.9767,0.9956,0.6089,0.8216,0.9236,0.9681,0.9909,0.9986,0.2185,0.1224,0.8917,0.9568,0.9861,0.9988,0.2894,0.1428,0.8707,0.9489,0.987,0.9988,2
