V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
36,9,0,2,0,1023,1,0,0,24,5,189,29,-1,0,3,0
31,7,2,1,1,-248,0,0,2,19,5,5,0,-1,0,3,0
44,1,0,0,0,68,1,0,2,19,8,310,0,-1,0,3,0
59,0,1,1,0,1001,0,0,2,27,6,175,11,-1,0,3,0
42,9,1,2,0,782,0,0,0,22,0,285,0,-1,0,3,0
36,9,2,1,0,539,1,0,0,19,1,398,11,477,1,0,1
30,0,0,1,0,55,1,0,0,4,8,177,29,-1,0,3,0
43,4,1,1,0,373,1,0,2,20,8,54,0,-1,0,3,0
43,4,1,2,0,356,0,0,2,26,6,80,0,-1,0,3,0
34,9,1,1,0,-25,0,0,0,6,8,207,0,-1,0,3,0
55,1,1,1,0,34,1,1,0,5,5,97,22,-1,0,3,0
42,9,1,2,0,446,0,0,0,27,1,286,22,-1,0,3,0
39,9,1,1,0,994,0,0,0,26,3,221,0,241,1,0,0
45,1,1,0,0,147,1,0,2,22,6,478,11,-1,0,3,0
44,4,1,1,0,2984,1,0,2,6,8,770,11,-1,0,3,0
34,1,1,1,0,7216,1,0,2,18,8,143,11,-1,0,3,0
27,4,2,1,0,-403,1,0,0,13,5,54,22,-1,0,3,0
51,3,2,0,0,723,0,0,0,21,4,51,0,-1,0,3,0
29,7,1,1,0,489,1,0,0,5,0,332,22,-1,0,3,0
60,1,0,0,0,3427,0,0,0,28,5,169,0,-1,0,3,0
49,0,0,1,0,502,1,0,0,12,9,104,30,-1,0,3,0
56,10,1,1,0,972,0,0,0,23,4,52,11,-1,0,3,0
34,1,1,3,0,553,1,0,2,25,6,729,11,-1,0,3,0
33,0,1,2,0,882,0,0,1,13,10,39,0,151,23,0,0
35,3,1,1,0,495,0,0,0,5,1,414,29,-1,0,3,0
59,1,1,0,0,3062,1,0,0,5,1,87,11,-1,0,3,0
33,0,1,1,0,0,0,1,0,27,3,214,30,-1,0,3,0
35,10,0,1,0,45,0,0,2,3,6,40,32,-1,0,3,0
33,7,2,1,0,1646,1,0,1,28,8,317,11,-1,0,3,0
48,1,1,1,0,1159,1,1,0,6,8,1181,35,-1,0,3,0
70,5,1,0,0,3782,0,0,0,14,11,704,11,190,1,0,0
29,4,1,2,0,7832,1,0,2,19,8,304,11,-1,0,3,0
51,1,1,0,0,14,1,1,0,12,0,233,11,329,1,0,0
48,1,0,0,0,19,0,1,2,25,5,327,0,-1,0,3,0
38,9,1,1,0,133,1,0,2,20,8,156,0,-1,0,3,0
24,0,2,2,0,106,0,1,0,6,6,77,0,-1,0,3,0
37,1,1,1,0,-100,1,0,0,9,8,108,11,349,12,0,0
29,4,1,2,0,941,1,0,2,25,6,570,2,-1,0,3,0
77,5,0,0,0,639,0,0,1,7,0,127,33,-1,0,3,0
43,4,1,2,0,8,0,0,0,2,1,95,29,-1,0,3,0
44,0,0,2,0,0,1,0,0,28,5,96,22,-1,0,3,0
26,4,2,2,0,194,0,0,0,14,0,407,11,-1,0,3,1
32,1,2,1,0,1036,1,1,2,23,8,62,11,-1,0,3,0
42,9,2,1,0,0,1,0,2,28,8,275,29,-1,0,3,0
27,10,2,1,0,268,1,0,0,26,8,188,0,-1,0,3,0
61,3,1,0,0,182,0,0,0,30,9,335,0,92,5,0,0
52,1,1,0,0,1007,1,0,2,7,8,248,11,-1,0,3,0
29,4,2,2,0,-27,0,0,0,4,8,270,0,-1,0,3,1
35,2,2,2,0,145,1,0,0,9,5,799,11,-1,0,3,1
33,9,2,2,0,27,0,0,0,10,1,332,11,-1,0,3,0
53,4,0,2,0,5187,0,1,0,8,9,560,11,-1,0,3,0
43,10,1,1,0,1630,0,0,0,21,5,153,22,-1,0,3,0
39,9,0,2,0,665,1,0,0,29,8,133,34,-1,0,3,0
33,1,1,0,0,2861,1,0,0,12,0,128,22,-1,0,3,0
46,0,2,1,0,19,1,1,0,9,5,328,0,-1,0,3,0
31,0,2,2,0,-218,1,0,2,11,6,227,6,-1,0,3,0
32,9,1,1,0,3271,0,0,0,3,3,375,0,374,1,1,1
42,0,2,1,0,4343,0,0,0,24,5,245,29,-1,0,3,0
47,1,1,1,0,2548,1,0,0,2,8,577,0,368,1,1,0
28,4,1,2,0,103,1,0,2,7,8,461,11,-1,0,3,0
51,1,0,1,0,216,1,0,2,19,8,213,11,-1,0,3,0
27,11,2,3,0,326,0,0,0,14,3,326,0,-1,0,3,1
33,1,0,0,0,390,1,0,2,30,8,665,11,-1,0,3,1
45,0,0,1,0,0,0,0,0,21,10,264,0,-1,0,3,1
36,4,1,1,0,565,0,0,0,19,7,300,0,-1,0,3,1
32,4,1,1,0,375,0,0,0,12,1,135,22,-1,0,3,0
50,1,1,0,0,811,0,0,2,2,6,103,22,-1,0,3,0
43,9,1,2,0,591,1,0,0,3,8,123,29,277,12,0,0
63,5,1,2,0,4692,1,0,0,4,5,88,0,181,12,0,0
25,1,2,1,0,84,1,0,0,9,8,6,11,-1,0,3,0
36,0,2,2,0,635,0,0,0,4,3,56,0,-1,0,3,0
30,1,1,0,0,5956,1,1,2,25,5,538,0,-1,0,3,0
42,1,0,1,0,898,1,0,0,1,5,347,0,-1,0,3,0
61,5,1,1,0,1853,0,0,1,1,1,520,0,181,12,2,1
32,9,2,1,0,28,1,0,0,9,9,368,0,-1,0,3,0
49,1,1,0,0,399,0,0,0,21,4,679,0,-1,0,3,0
50,0,1,1,0,3636,0,0,2,20,8,290,0,-1,0,3,0
48,9,1,2,0,-251,0,0,0,7,0,35,0,-1,0,3,0
55,9,1,2,0,-466,1,0,0,6,8,901,0,-1,0,3,1
32,0,0,1,0,678,0,0,1,21,4,243,29,-1,0,3,0
52,4,0,2,0,-297,1,0,2,12,6,11,13,-1,0,3,0
31,9,2,2,0,645,1,0,0,27,8,14,32,-1,0,3,0
46,1,1,0,0,676,1,0,0,12,9,825,32,174,25,0,0
35,1,1,1,0,2926,1,0,0,29,0,182,0,292,18,0,0
35,9,1,1,0,1577,1,1,0,8,9,53,0,-1,0,3,0
31,9,2,1,0,90,0,1,2,25,6,35,0,-1,0,3,0
33,1,1,1,0,10,1,1,2,12,8,107,0,-1,0,3,0
35,1,1,1,0,137,0,1,2,25,10,5,0,808,4,0,0
52,4,1,0,0,740,0,0,2,7,6,206,0,-1,0,3,0
31,10,2,1,0,582,1,0,0,26,6,548,11,-1,0,3,1
34,7,1,1,0,409,1,0,0,12,0,104,29,-1,0,3,0
54,9,1,1,0,658,0,0,0,3,1,398,29,-1,0,3,0
50,2,1,2,0,2198,0,0,2,7,6,170,32,-1,0,3,0
45,4,0,2,0,839,1,0,0,12,1,121,29,-1,0,3,0
58,7,1,1,0,0,1,0,2,6,8,183,30,-1,0,3,0
54,4,1,2,0,1623,0,0,0,24,5,25,34,-1,0,3,0
43,10,1,0,0,240,1,0,2,15,8,83,11,-1,0,3,0
27,4,2,1,0,178,1,0,2,22,6,732,11,-1,0,3,1
27,1,1,3,0,409,1,0,0,9,8,525,0,-1,0,3,1
37,1,1,1,0,-67,0,0,0,11,3,157,0,-1,0,3,0
33,7,2,1,0,3910,1,0,0,10,9,676,11,-1,0,3,0
52,5,1,1,0,49,0,1,1,29,5,280,30,-1,0,3,0
41,4,1,2,0,1495,1,0,0,10,9,210,11,-1,0,3,0
45,9,0,2,0,206,0,0,0,4,1,376,29,-1,0,3,0
58,9,1,1,0,1,0,0,0,20,4,536,11,-1,0,3,0
49,0,1,1,0,2116,0,0,0,29,1,109,22,-1,0,3,0
24,8,2,1,0,1919,1,0,2,21,8,127,29,-1,0,3,0
31,4,0,2,0,416,0,0,0,2,1,33,11,-1,0,3,0
27,4,1,2,0,802,0,0,0,14,11,569,0,-1,0,3,1
33,4,1,2,0,71,0,0,0,18,3,335,22,102,12,0,1
53,1,1,0,0,2018,1,1,0,8,0,212,0,-1,0,3,0
33,4,1,2,0,663,1,0,0,28,0,381,0,243,25,0,0
55,6,1,1,0,2387,1,0,0,17,5,155,29,-1,0,3,0
36,4,1,2,0,532,1,0,0,5,8,603,0,-1,0,3,0
42,9,0,1,0,2189,0,0,0,7,0,67,30,149,12,1,0
54,1,0,0,0,2062,1,0,2,5,8,438,11,-1,0,3,0
52,4,1,2,0,0,1,0,0,22,3,790,0,249,1,0,0
54,1,1,1,0,1636,0,0,1,12,5,1008,11,-1,0,3,1
56,6,1,1,0,445,0,0,0,28,1,59,11,-1,0,3,0
44,1,2,1,0,-215,1,0,2,19,8,163,11,-1,0,3,0
30,1,1,0,0,0,1,0,0,6,8,432,0,-1,0,3,0
33,0,1,2,0,899,1,0,2,18,8,159,22,-1,0,3,0
28,0,2,1,0,428,1,1,2,19,8,99,11,-1,0,3,0
52,1,1,0,0,382,0,1,0,18,1,98,33,-1,0,3,0
45,7,1,1,0,1306,0,0,2,2,6,125,22,-1,0,3,0
39,1,1,0,0,-176,0,0,0,30,5,176,0,-1,0,3,0
52,4,2,2,0,269,0,1,0,14,5,86,0,-1,0,3,0
37,1,1,3,0,897,1,0,0,28,5,339,11,-1,0,3,0
33,7,2,1,0,1038,0,1,2,22,5,108,0,-1,0,3,0
42,10,1,1,0,0,1,1,0,15,7,158,0,330,4,0,0
32,9,1,1,0,5,1,0,0,8,9,114,0,-1,0,3,0
31,8,2,2,0,0,0,0,0,25,8,47,11,-1,0,3,0
45,0,0,1,0,2519,0,0,0,13,9,470,0,-1,0,3,0
53,4,2,0,0,208,1,0,2,10,8,179,35,-1,0,3,0
47,4,2,2,0,275,0,0,0,29,1,82,11,-1,0,3,0
28,0,2,3,0,2736,0,0,0,29,5,705,0,-1,0,3,1
47,0,1,1,0,219,1,0,2,26,8,577,0,-1,0,3,0
42,4,0,1,0,283,1,0,0,15,5,761,0,-1,0,3,1
48,1,1,1,0,1631,1,0,2,18,8,51,30,-1,0,3,0
53,9,2,1,0,925,0,0,0,17,1,930,22,-1,0,3,1
36,4,2,2,0,86,0,0,0,17,1,48,29,-1,0,3,0
33,4,2,2,0,2599,1,0,2,15,8,328,22,-1,0,3,0
76,5,1,0,0,163,0,0,1,4,10,120,0,-1,0,3,0
26,4,2,2,0,1326,1,0,2,30,8,70,0,-1,0,3,0
33,9,1,3,0,1450,0,0,0,19,0,81,0,-1,0,3,0
30,7,1,1,0,2212,1,0,1,23,4,41,0,249,12,1,0
34,10,2,1,0,9895,0,0,0,10,9,356,11,-1,0,3,0
36,9,1,1,0,644,0,0,2,25,5,133,0,-1,0,3,0
39,7,1,1,0,2843,1,0,2,10,6,585,0,-1,0,3,1
44,4,1,1,0,576,1,0,2,29,8,128,22,-1,0,3,0
28,1,1,1,0,2788,1,0,2,27,6,369,11,-1,0,3,1
36,0,1,1,0,403,0,0,0,16,5,151,11,-1,0,3,0
38,1,2,1,0,13156,1,0,0,8,0,291,29,331,1,0,0
77,5,1,1,0,4112,0,0,1,21,5,426,0,184,23,2,1
29,7,2,1,0,695,0,0,2,22,5,97,0,-1,0,3,0
34,9,1,1,0,1075,1,0,0,2,8,460,0,-1,0,3,0
46,1,1,1,0,438,0,0,0,29,1,262,30,-1,0,3,0
58,4,1,1,0,2155,0,1,0,1,3,135,11,92,26,2,1
41,1,2,3,0,961,1,0,2,21,8,117,0,-1,0,3,0
40,3,1,0,0,979,0,0,0,6,10,106,29,-1,0,3,0
57,5,1,3,0,316,1,0,2,22,6,72,34,-1,0,3,0
31,7,2,1,0,13,0,1,0,27,3,1019,11,-1,0,3,1
28,7,2,1,0,430,1,0,0,29,8,158,11,350,12,0,0
53,9,1,1,0,530,0,0,0,9,9,244,0,-1,0,3,0
19,8,2,1,0,424,0,0,0,23,6,121,22,195,12,1,0
34,9,1,1,0,6107,0,0,0,13,9,114,22,-1,0,3,0
28,0,1,2,0,153,1,0,0,26,6,77,0,-1,0,3,0
25,0,2,1,0,1,1,1,2,3,8,24,3,-1,0,3,0
38,7,1,1,0,208,1,0,2,28,8,800,0,-1,0,3,0
39,6,1,1,0,1304,1,1,0,28,8,183,22,-1,0,3,0
32,9,2,1,0,5118,1,0,0,19,1,263,3,-1,0,3,0
55,9,2,1,0,1199,0,1,1,25,8,159,1,-1,0,3,0
54,0,1,1,0,0,0,0,0,19,4,565,0,-1,0,3,1
37,10,1,1,0,80,0,0,0,22,3,248,11,-1,0,3,0
33,4,1,2,0,982,0,0,2,25,6,735,8,-1,0,3,0
50,4,1,2,1,72,0,0,0,14,1,171,4,-1,0,3,0
26,9,1,1,0,518,1,0,0,28,8,189,22,-1,0,3,0
35,1,0,1,0,0,1,0,0,4,8,404,11,-1,0,3,0
35,1,1,0,0,0,1,0,2,27,8,154,11,-1,0,3,0
41,1,1,1,0,514,0,1,1,6,5,321,22,-1,0,3,0
30,4,1,2,0,451,0,0,0,26,8,173,0,274,23,0,0
26,6,2,2,0,553,0,0,0,23,0,347,22,-1,0,3,0
41,1,1,1,0,2823,1,0,2,5,8,858,0,-1,0,3,1
30,3,2,2,0,3362,0,0,0,3,1,101,11,-1,0,3,0
38,4,2,2,0,8669,1,0,1,13,9,228,32,-1,0,3,0
44,4,0,2,0,-710,1,0,0,1,5,183,0,-1,0,3,0
50,1,1,3,0,51,0,0,1,19,4,199,22,-1,0,3,0
38,0,1,1,0,0,1,0,1,7,5,264,30,-1,0,3,0
39,1,1,0,0,592,1,0,2,11,6,222,11,-1,0,3,0
30,9,2,1,0,276,0,1,0,17,1,159,30,-1,0,3,0
28,7,2,1,1,-7,0,1,0,15,5,293,30,-1,0,3,0
35,1,1,1,0,210,1,0,0,23,4,626,22,-1,0,3,0
31,7,2,1,0,31,1,1,2,18,8,501,11,-1,0,3,0
41,4,2,2,0,869,0,0,0,21,4,524,11,-1,0,3,0
60,5,1,1,0,8332,0,0,0,7,7,279,0,194,30,1,1
30,7,2,0,0,6,1,1,0,30,5,102,0,-1,0,3,0
37,0,1,1,0,-426,1,1,0,24,5,56,23,-1,0,3,0
28,4,2,1,0,62,0,0,0,5,5,467,22,-1,0,3,0
27,0,2,1,0,295,1,0,2,22,6,148,4,-1,0,3,0
46,1,1,1,0,1144,1,0,0,29,3,376,11,129,23,1,1
30,9,2,1,0,728,1,0,0,26,3,393,0,261,1,1,0
23,10,2,1,0,-503,1,0,0,26,8,92,0,342,25,1,0
31,6,2,2,0,84,0,0,0,27,1,157,29,-1,0,3,0
38,4,1,1,0,1574,0,0,2,26,6,636,0,-1,0,3,0
46,1,1,1,0,870,0,1,0,24,5,87,11,-1,0,3,0
29,7,2,1,0,703,1,0,2,28,8,129,30,-1,0,3,0
42,6,1,0,0,3641,1,0,2,5,8,869,0,-1,0,3,0
30,4,2,2,0,8535,0,0,0,9,6,393,11,-1,0,3,1
31,2,1,2,0,281,1,0,2,27,8,206,11,-1,0,3,0
39,7,1,1,0,972,1,0,1,1,5,123,29,-1,0,3,0
37,10,1,2,0,7620,0,0,1,17,8,100,22,-1,0,3,0
54,10,1,0,0,6427,1,0,1,10,9,53,0,-1,0,3,0
74,5,1,0,0,279,0,0,1,6,10,227,0,-1,0,3,0
36,4,1,2,0,-2,0,0,0,2,1,242,11,-1,0,3,0
53,9,1,2,0,2557,0,0,0,21,5,95,29,182,30,2,0
39,0,1,1,0,-234,0,1,0,9,5,75,0,-1,0,3,0
28,1,1,3,0,52,1,0,2,4,8,226,0,-1,0,3,0
44,7,0,1,0,2586,1,0,2,26,8,160,0,-1,0,3,0
30,0,2,3,0,0,1,0,0,10,9,1206,11,-1,0,3,0
45,1,2,0,0,695,1,0,0,13,5,167,0,-1,0,3,0
36,4,2,2,0,8,0,0,0,21,5,858,33,-1,0,3,0
60,5,1,2,0,846,0,0,1,18,8,1346,0,-1,0,3,1
43,10,1,3,0,970,1,0,1,0,11,513,4,288,3,0,0
53,6,1,2,0,1128,0,0,2,2,6,29,0,-1,0,3,0
36,4,1,2,0,190,1,0,0,26,3,217,0,-1,0,3,0
33,4,1,2,0,7,1,0,1,16,5,780,0,-1,0,3,0
28,7,2,2,0,128,0,0,0,19,8,460,0,414,1,0,1
43,9,1,1,0,674,1,1,2,10,8,412,0,-1,0,3,0
49,7,1,1,0,199,1,0,0,24,5,28,17,-1,0,3,0
28,7,1,1,0,1214,0,0,2,20,8,582,0,-1,0,3,0
40,9,1,1,0,158,1,0,0,7,0,208,0,-1,0,3,0
57,5,1,1,0,1044,0,0,1,3,5,567,0,182,23,2,1
33,9,0,1,0,801,0,0,0,28,1,341,30,-1,0,3,1
51,1,1,0,0,1126,1,0,0,8,0,326,22,-1,0,3,0
51,9,1,2,0,0,0,0,0,28,8,662,11,66,12,2,1
46,0,1,1,0,1083,0,0,0,17,1,67,35,-1,0,3,0
27,0,2,1,0,-215,1,0,2,12,8,89,22,-1,0,3,0
34,1,1,0,0,2490,1,0,2,15,8,192,0,-1,0,3,0
46,9,1,1,0,1571,1,0,2,28,8,489,11,-1,0,3,0
29,4,2,2,0,2955,0,0,0,21,0,226,11,-1,0,3,1
42,0,2,1,0,470,1,0,1,3,8,207,29,-1,0,3,0
30,4,2,2,0,1724,1,0,2,12,8,73,0,-1,0,3,0
30,9,2,2,0,2832,0,0,0,9,1,350,32,-1,0,3,0
56,0,2,1,0,2815,1,0,0,2,11,212,0,-1,0,3,1
37,9,1,1,0,2707,1,0,1,7,5,109,0,-1,0,3,0
32,7,1,1,0,11512,1,0,0,12,9,301,0,183,1,0,0
22,8,2,1,0,249,0,0,2,26,11,11,0,-1,0,3,0
48,4,1,2,0,770,0,1,0,26,1,263,11,-1,0,3,0
31,7,1,1,0,25,1,1,2,26,8,172,0,-1,0,3,0
52,4,1,2,0,1701,1,1,0,8,9,381,0,117,12,1,0
49,4,1,2,0,852,1,0,0,12,9,408,0,-1,0,3,0
38,9,2,1,0,455,1,0,2,12,6,36,30,-1,0,3,0
35,6,2,1,0,951,1,0,0,10,9,220,11,-1,0,3,0
46,6,1,0,0,3155,1,0,0,13,9,271,0,-1,0,3,0
33,4,2,2,0,4176,0,0,0,18,7,288,22,-1,0,3,1
40,1,1,1,0,5,1,0,0,6,8,364,11,-1,0,3,0
40,4,1,2,0,9221,0,0,0,25,1,252,0,-1,0,3,0
32,9,1,1,0,199,0,1,0,4,1,363,0,-1,0,3,0
28,4,2,2,0,175,1,0,0,8,0,219,0,-1,0,3,0
28,4,2,2,0,781,0,0,0,30,0,125,32,-1,0,3,0
29,2,0,2,0,444,0,0,0,16,5,54,11,-1,0,3,0
26,7,2,1,0,110,0,0,0,23,4,1136,11,-1,0,3,1
35,9,2,2,0,354,1,0,0,4,1,274,0,-1,0,3,0
38,5,2,1,0,44,0,0,2,21,8,148,0,-1,0,3,0
55,1,1,0,0,-219,1,0,1,5,8,427,11,364,25,0,0
44,7,1,1,0,908,1,1,0,20,5,102,33,-1,0,3,0
37,1,0,1,0,-333,1,0,2,19,8,345,0,-1,0,3,0
31,9,1,1,0,1072,0,0,0,10,1,141,22,-1,0,3,0
54,5,1,0,0,235,0,1,0,13,9,353,11,113,26,0,0
39,9,2,1,0,-529,1,0,0,6,8,22,34,175,26,0,0
59,10,0,1,0,44134,0,0,0,22,3,117,0,-1,0,3,0
35,0,2,0,0,8,1,0,2,7,8,148,9,-1,0,3,0
29,1,2,0,0,170,1,0,0,29,5,216,0,-1,0,3,0
30,9,1,1,0,455,1,0,0,13,9,758,0,-1,0,3,1
38,10,1,0,0,311,0,0,1,24,5,80,2,-1,0,3,0
27,0,2,1,0,-242,0,1,0,21,5,20,13,-1,0,3,0
32,4,2,2,0,2016,0,0,0,4,0,232,0,348,1,2,1
46,4,1,1,0,5127,0,0,0,27,1,472,0,-1,0,3,0
59,4,1,2,0,1889,0,0,0,13,5,256,0,-1,0,3,0
36,4,1,2,0,900,1,0,2,6,8,475,11,-1,0,3,0
34,4,1,2,0,1433,0,0,0,12,9,111,22,104,23,0,0
43,9,1,1,0,1824,1,0,2,29,8,296,0,-1,0,3,0
45,9,1,1,0,2433,0,0,0,25,1,81,0,-1,0,3,0
43,4,1,2,0,5670,1,0,0,12,9,43,29,189,12,0,0
27,7,2,1,0,1043,1,0,2,19,8,376,11,-1,0,3,0
38,4,1,2,0,536,1,0,0,14,10,234,0,92,1,2,1
42,1,1,1,0,333,1,0,2,30,8,190,22,-1,0,3,0
49,4,1,2,0,403,0,0,0,24,5,255,11,-1,0,3,0
54,0,1,1,0,4028,1,0,0,8,9,146,0,-1,0,3,0
34,4,2,2,0,2279,0,0,0,4,1,284,0,-1,0,3,0
50,9,0,3,0,2706,1,0,2,20,8,179,22,-1,0,3,0
31,4,2,2,0,522,0,0,1,21,7,113,29,-1,0,3,0
56,4,1,2,0,935,1,0,0,29,8,209,11,172,1,0,0
46,4,1,2,0,1720,0,0,0,26,1,250,11,-1,0,3,0
45,2,0,1,0,1187,0,1,0,12,9,157,0,-1,0,3,0
43,2,1,1,0,3862,1,0,2,22,6,102,0,-1,0,3,0
48,7,1,1,0,2877,1,0,0,9,9,77,0,168,1,0,0
39,7,1,1,0,257,1,0,2,3,6,171,0,-1,0,3,0
28,0,1,3,0,-1,1,0,0,7,0,34,0,-1,0,3,0
36,1,1,1,0,1055,1,0,0,25,3,62,0,-1,0,3,0
32,4,2,2,0,3616,0,0,0,5,1,165,11,-1,0,3,0
43,4,1,2,0,400,1,0,2,26,8,256,0,-1,0,3,0
37,4,0,2,0,88,0,0,0,11,3,608,0,-1,0,3,0
55,5,1,1,0,241,1,0,2,12,6,14,32,-1,0,3,0
47,6,1,2,0,1011,0,0,0,27,10,808,0,-1,0,3,1
38,4,1,2,0,691,1,1,0,25,1,79,0,-1,0,3,0
48,1,2,0,0,1080,1,0,2,7,6,112,22,-1,0,3,0
44,1,1,1,0,78,1,0,2,3,8,253,11,-1,0,3,0
35,4,1,2,0,46,1,0,0,4,1,96,11,-1,0,3,0
45,9,0,1,0,1738,0,0,0,28,1,114,11,-1,0,3,0
42,9,1,3,0,906,1,0,0,26,3,434,11,-1,0,3,0
49,0,1,1,0,428,1,0,2,26,8,50,0,-1,0,3,0
45,9,1,1,0,1831,0,0,0,19,8,275,11,-1,0,3,1
38,9,1,2,0,88,0,0,0,29,9,282,11,186,25,2,1
70,5,1,1,0,2384,0,0,0,23,10,196,11,-1,0,3,1
54,9,1,1,0,0,0,0,1,5,1,159,11,106,29,2,0
29,3,1,2,0,420,1,0,2,20,8,95,22,-1,0,3,0
42,0,0,1,0,-67,0,0,0,13,9,137,11,-1,0,3,0
40,9,0,1,0,0,0,0,0,10,1,60,11,-1,0,3,0
38,6,1,2,0,2084,1,0,0,7,0,71,11,330,12,0,0
59,2,0,1,0,0,0,1,0,11,3,69,11,-1,0,3,0
45,4,1,2,0,2805,0,0,0,10,1,91,11,-1,0,3,0
49,4,0,2,0,10,0,0,0,29,1,169,11,-1,0,3,0
44,2,1,2,0,121,0,0,0,30,9,248,0,91,1,2,1
32,4,2,2,0,1731,1,1,2,21,8,323,22,-1,0,3,0
27,9,1,1,0,7,1,0,2,6,8,98,11,-1,0,3,0
57,4,1,1,0,1502,0,0,1,8,9,340,11,109,3,0,0
32,1,0,1,0,473,0,0,0,9,5,320,0,-1,0,3,0
29,9,2,2,0,2203,1,0,0,27,8,1131,11,-1,0,3,0
34,7,1,1,0,40,1,0,0,8,5,302,11,-1,0,3,0
41,1,1,1,0,475,1,0,2,8,6,139,22,-1,0,3,0
25,1,2,2,0,1395,1,0,0,6,8,268,0,-1,0,3,0
30,9,2,2,0,985,1,0,0,10,3,88,11,-1,0,3,0
51,4,1,2,0,36,1,0,2,4,8,535,11,-1,0,3,0
43,1,1,1,0,1025,1,0,0,11,6,106,0,-1,0,3,0
41,1,1,0,0,-692,1,0,0,7,0,370,22,282,12,0,0
23,8,2,1,0,556,1,0,0,6,8,170,11,-1,0,3,0
39,1,1,1,0,62,1,0,0,28,8,877,22,-1,0,3,1
60,7,1,1,0,292,0,1,0,11,3,260,30,195,25,0,0
32,2,1,1,0,390,0,0,0,23,9,152,0,-1,0,3,0
41,1,1,1,0,356,1,0,0,5,8,90,30,-1,0,3,0
43,7,0,1,0,957,0,1,0,14,5,145,29,-1,0,3,0
34,9,2,1,0,559,0,0,0,14,1,259,11,-1,0,3,0
38,9,1,1,0,557,1,0,0,7,9,1556,29,-1,0,3,1
36,1,1,1,0,777,1,0,0,27,8,185,22,-1,0,3,0
42,7,1,1,0,508,1,0,2,23,8,70,0,-1,0,3,0
48,4,0,2,0,249,0,0,0,27,1,293,32,-1,0,3,0
50,4,1,2,0,0,0,0,0,30,5,243,30,-1,0,3,0
27,1,1,1,0,4333,0,0,0,12,0,163,0,-1,0,3,1
47,6,1,2,0,2303,1,0,0,27,8,323,11,364,1,0,0
27,1,1,1,0,0,1,0,0,8,5,444,32,-1,0,3,0
53,9,1,1,0,3398,0,1,1,12,9,88,32,113,5,1,0
33,0,1,1,0,0,0,0,0,25,9,86,22,-1,0,3,0
36,4,1,2,0,867,0,0,0,5,1,159,11,-1,0,3,0
34,10,1,1,0,0,1,0,0,4,8,172,0,-1,0,3,0
57,9,1,2,0,1181,0,0,0,21,5,169,11,182,12,2,1
38,2,1,1,0,0,1,0,0,10,9,202,0,-1,0,3,0
29,0,2,1,0,1027,1,0,0,11,3,177,0,-1,0,3,1
46,0,2,2,0,2889,1,0,0,26,8,494,0,-1,0,3,1
36,4,1,2,0,46,0,0,0,17,1,84,29,-1,0,3,0
53,5,1,2,0,2269,0,0,0,8,9,1091,11,150,1,2,1
34,0,1,1,0,4902,1,0,0,27,8,59,0,167,1,0,0
35,1,1,1,0,0,1,1,0,12,0,123,22,-1,0,3,0
35,0,0,1,0,534,0,0,0,28,5,148,22,-1,0,3,0
48,4,1,2,0,879,0,0,0,10,9,136,22,-1,0,3,0
41,1,1,0,0,449,1,0,0,12,0,10,32,-1,0,3,0
34,4,2,2,0,549,0,0,0,27,10,1246,11,-1,0,3,1
35,1,2,0,0,90,1,0,2,15,8,203,0,-1,0,3,0
49,7,1,1,0,314,0,0,0,12,1,30,11,-1,0,3,0
51,7,1,1,0,421,1,0,0,6,0,139,11,-1,0,3,0
39,1,1,0,0,118,0,0,0,22,3,906,0,-1,0,3,1
43,0,1,0,0,392,1,1,0,25,3,110,0,208,12,0,0
32,9,2,2,0,932,1,0,0,7,0,944,0,318,1,0,1
44,4,0,2,0,36,0,0,0,18,10,127,11,153,23,0,0
54,1,1,0,0,2933,1,0,2,6,8,144,11,-1,0,3,0
25,1,1,1,0,2307,1,0,0,24,5,104,30,-1,0,3,0
60,5,1,0,0,115,0,0,0,2,1,82,11,-1,0,3,0
41,1,0,0,0,320,1,0,0,11,3,844,11,252,1,0,0
59,9,1,1,0,3562,0,0,0,4,1,121,0,-1,0,3,0
55,4,0,2,0,29484,0,0,0,12,9,151,11,-1,0,3,0
59,5,0,0,0,40,0,0,2,27,6,108,0,-1,0,3,0
57,9,0,2,0,0,1,0,0,24,5,24,7,-1,0,3,0
40,7,1,1,0,695,1,0,0,2,8,270,0,348,2,0,0
26,0,2,1,0,-12,1,0,2,25,6,98,0,-1,0,3,0
42,0,1,1,1,-9,0,0,2,12,6,248,0,-1,0,3,0
34,4,2,2,0,556,1,0,0,12,0,143,11,-1,0,3,0
37,9,1,1,0,195,1,0,0,9,9,68,0,194,12,0,0
50,4,1,2,0,3191,0,0,2,7,6,535,11,-1,0,3,0
31,9,1,1,0,6699,0,0,0,25,1,436,0,-1,0,3,0
34,0,1,2,0,3520,0,0,0,9,9,95,0,-1,0,3,0
29,9,2,1,0,28,0,0,0,30,3,96,11,-1,0,3,0
22,0,2,2,0,377,0,0,0,26,6,155,0,-1,0,3,0
54,1,1,1,0,532,1,0,2,5,8,220,0,-1,0,3,0
29,3,1,2,0,96,1,0,0,9,8,226,0,-1,0,3,0
47,4,0,2,0,-478,1,0,2,22,6,27,32,-1,0,3,0
